Course	CRN	Type	Dates	Days	Start	Finish	Room
ENVI114/GEOG114	Tut	Tutorial	Wks of Mar 07 - Mar 14, Apr 18, May 09, May 23	W	9:00	10:50	MY632
ENVI114/GEOG114	Tut	Tutorial	Wks of Mar 07 - Mar 14, Apr 18, May 09, May 23	F	12:00	13:50	FT77/306
ENVI114/GEOG114	Tut	Tutorial	Wks of Mar 07 - Mar 14, Apr 18, May 09, May 23	TR	13:10	15:00	MY632
ENVI114/GEOG114	Tut	Tutorial	Wks of Mar 07 - Mar 14, Apr 18, May 09, May 23	F	14:10	16:00	AM104
ENVI114/GEOG114	Tut	Tutorial	Wks of Mar 07 - Mar 14, Apr 18, May 09, May 23	T	15:10	17:00	KK106
ENVI214	7019	Lecture	Trimester 2	TR	14:10	15:00	HMLT104
ENVI314	7020	Lecture	Trimester 2	T	9:00	9:50	HMLT205
ENVI314	7020	Lecture	Trimester 2	R	9:00	9:50	KKLT301
ENVI520	15675	Lecture	Trimester 1	F	14:10	16:00	KP14/101
ENVI521	15676	Lecture	Trimester 2	R	10:00	11:50	MYLT102
ENVI522	17362	Lecture	Trimester 2	T	16:10	18:00	OK301
ENVI524	26075	Lecture	Trimester 2	M	15:10	17:00	KK104
ENVI525	25034	Lecture	Trimester 1	W	13:10	15:00	MY631
ENVI526	17359	Lecture	Trimester 2	W	9:00	10:50	MY107
ENVI528	17358	Lecture	Trimester 1	M	13:10	15:00	OK301
ENVI530	26076	Lecture	Trimester 2	T	12:00	13:50	MY107
EPOL132	18126	Lecture	Week of Feb 01 2016	W	10:30	11:20	THKLT3
EPOL132	18126	Lecture	Wks of Jan 18 - Feb 01 2016	T	13:40	14:30	THKLT3
EPSY131	18025	Lecture	Week of Feb 08 2016	R	13:40	15:40	THKLT2
EPSY131	18025	Lecture	Wks of Jan 25 - Feb 08 2016	T	9:30	10:20	THKLT2
EPSY131	18025	Lecture	Wks of Jan 25 - Feb 08 2016	T	13:00	13:50	THKLT2
EPSY131	18025	Tutorial	Week of Feb 01 2016	R	8:50	10:40	WA316
EPSY131	18025	Tutorial	Week of Feb 01 2016	TW	10:30	12:20	PA302
EPSY131	18025	Tutorial	Week of Feb 01 2016	R	11:00	12:50	WA322
EPSY131	18025	Tutorial	Week of Feb 01 2016	R	13:40	15:30	PA302
EPSY131	18025	Tutorial	Week of Feb 08 2016	W	10:30	12:20	PA302
EPSY131	18025	Tutorial	Week of Feb 08 2016	R	8:50	10:40	OL207
EPSY131	18025	Tutorial	Week of Feb 08 2016	R	8:50	10:40	THK0104
EPSY131	18025	Tutorial	Week of Feb 08 2016	T	10:30	12:20	PA302
EPSY131	18025	Tutorial	Week of Feb 08 2016	T	10:30	12:20	PA307
EPSY131	18025	Tutorial	Week of Feb 08 2016	W	10:30	12:20	WA220
EPSY131	18025	Tutorial	Week of Feb 08 2016	R	11:00	12:50	PA302
EPSY131	18025	Tutorial	Week of Jan 25 2016	R	8:50	10:40	PA302
EPSY131	18025	Tutorial	Week of Jan 25 2016	W	10:30	12:20	PA302
EPSY131	18025	Tutorial	Week of Jan 25 2016	R	11:00	12:50	MGYM101
EPSY131	18025	Tutorial	Week of Jan 25 2016	R	11:00	12:50	PA305
EPSY131	18025	Tutorial	Week of Jan 25 2016	T	11:30	13:20	PA302
EPSY131	18025	Tutorial	Week of Jan 25 2016	R	13:40	15:30	WA311
EPSY231	18039	Lecture	Wks of Jan 18 - Feb 01 2016	TR	9:30	12:20	PA307
EPSY512	23004	Lecture	Wks of Feb 29, Mar 28, May 02, May 23	S	8:00	16:00	KK107
EPSY512	23004	Lecture	Wks of Feb 29, Mar 28, May 02, May 23	F	16:10	19:00	KK107
EPSY514	23056	Lecture	Wks of Jul 18, Aug 15, Sep 26, Oct 10	S	9:00	17:00	KK204
EPSY515	23057	Lecture	Trimester 1	F	10:00	12:50	AM104
EPSY517	25025	Lecture	Week of April 25 2016	TWRF	8:00	16:00	AM103
EPSY517	25025	Lecture	Week of Jan 11 2016	WRF	8:30	16:30	PA302
EPSY517	25025	Lecture	Week of March 21 2016	MTW	8:00	16:00	AM103
EPSY517	25025	Lecture	Wks of Aug 29, Dec 05	MTWRF	8:00	16:00	AM103
EPSY518	25026	Lecture	Week of April 25 2016	TWRF	8:00	16:00	AM103
EPSY518	25026	Lecture	Week of Jan 11 2016	WRF	8:30	16:30	PA302
EPSY518	25026	Lecture	Week of March 21 2016	MTW	8:00	16:00	AM103
EPSY518	25026	Lecture	Wks of Aug 29, Dec 05	MTWRF	8:00	16:00	AM103
EPSY519	28313	Lecture	Week of April 25 2016	TWRF	8:00	16:00	AM103
EPSY519	28313	Lecture	Week of Jan 11 2016	WRF	8:30	16:30	PA302
EPSY519	28313	Lecture	Week of March 21 2016	MTW	8:00	16:00	AM103
EPSY519	28313	Lecture	Wks of Aug 29, Dec 05	MTWRF	8:00	16:00	AM103
EPSY520	25028	Lecture	Week of April 25 2016	TWRF	8:00	16:00	AM103
EPSY520	25028	Lecture	Week of Jan 11 2016	WRF	8:30	16:30	PA302
EPSY520	25028	Lecture	Week of March 21 2016	MTW	8:00	16:00	AM103
EPSY520	25028	Lecture	Wks of Aug 29, Dec 05	MTWRF	8:00	16:00	AM103
EPSY530	28291	Lecture	Wks of Jul 11, Aug 01, Aug 15, Sep 12, Oct 10	W	9:00	12:50	MY103
EPSY531	28293	Lecture	Wks of Jul 11, Aug 08, Sep 19	S	9:00	16:00	KK202
EPSY531	28302	Lecture	Wks of Feb 29, Mar 14, Apr 18, May 02, May 16, May 30	M	16:10	19:00	KK202
EPSY532	28294	Lecture	Trimester 2	R	16:10	18:00	OK301
EPSY533	28295	Lecture	Wks of Mar 07, May 30, Sep 12	T	10:00	12:50	FT83/201
EPSY534	28296	Lecture	Wks of Jul 11, Aug 08, Oct 03	S	8:00	16:00	KP14/101
EPSY535	28297	Lecture	Wks of Mar 07, Apr 04, May 09, May 30	S	8:00	16:00	KK104
EPSY535	28297	Lecture	Wks of Mar 07, Apr 04, May 09, May 30	F	16:10	19:00	KK104
ERES525	13632	Lecture	Trimester 1	R	9:00	11:50	MY631
ERES526	13758	Lecture	Trimester 2	M	12:00	14:50	FT83/201
ESCI111	9469	Lecture	Trimester 1	MTR	14:10	15:00	MCLT103
ESCI111/GEOG111	Lab	Laboratory	Trimester 1 (starts 2nd week)	F	9:00	11:50	CO217
ESCI111/GEOG111	Lab	Laboratory	Trimester 1 (starts 2nd week)	MTWR	10:00	12:50	CO217
ESCI111/GEOG111	Lab	Laboratory	Trimester 1 (starts 2nd week)	F	12:00	14:50	CO217
ESCI111/GEOG111	Lab	Laboratory	Trimester 1 (starts 2nd week)	W	13:10	16:00	CO217
ESCI111/GEOG111	Lab	Laboratory	Trimester 1 (starts 2nd week)	TR	15:10	18:00	CO217
ESCI112	15147	Lecture	Trimester 2	TRF	12:00	12:50	MCLT102
ESCI112	15147	Laboratory	Trimester 2 (starts 2nd week)	MTWRF	13:10	16:00	CO217
ESCI132	9062	Lecture	Trimester 2	F	14:10	15:00	COLT122
ESCI132	9062	Lecture	Trimester 2	MT	14:10	15:00	MCLT102
ESCI132	9062	Laboratory	Trimester 2 (starts 2nd week)	WRF	9:00	10:50	CO217
ESCI132	9062	Laboratory	Trimester 2 (starts 2nd week)	WR	11:00	12:50	CO217
ESCI201	11341	Lecture	Wks of Jan 11 - Jan 18 2016	F	13:10	15:00	EALT206
ESCI201	11341	Lecture	Wks of Jan 11 - Jan 25 2016	MTWRF	9:00	10:50	EALT206
ESCI201	11341	Lecture	Wks of Jan 11 - Jan 25 2016	MTWR	13:10	15:00	EALT206
ESCI201	11341	Tutorial	Wks of Jan 11 - Jan 18 2016	F	15:00	16:30	CO217
ESCI201	11341	Tutorial	Wks of Jan 11 - Jan 25 2016	MTWRF	10:50	12:20	CO217
